,Iteration,Time,Fitness,FEvals,Temperature,max_iters
8011,8011,8.305013580999912,469.0,10002.0,50,10000
8012,8012,8.306805812000675,469.0,10003.0,50,10000
8013,8013,8.308598415000233,469.0,10004.0,50,10000
8014,8014,8.310518918000525,469.0,10006.0,50,10000
8015,8015,8.312355633000152,469.0,10007.0,50,10000
8016,8016,8.314196656000604,469.0,10008.0,50,10000
8017,8017,8.316044793000401,469.0,10009.0,50,10000
8018,8018,8.317897388000347,469.0,10010.0,50,10000
8019,8019,8.319752246999997,469.0,10011.0,50,10000
8020,8020,8.3216009759999,469.0,10012.0,50,10000
8021,8021,8.323570279000705,469.0,10013.0,50,10000
8022,8022,8.325452730000507,469.0,10014.0,50,10000
8023,8023,8.327306037000199,469.0,10015.0,50,10000
8024,8024,8.329171256000336,469.0,10016.0,50,10000
8025,8025,8.331032467000114,469.0,10017.0,50,10000
8026,8026,8.33281207500022,469.0,10018.0,50,10000
8027,8027,8.334647388000121,469.0,10019.0,50,10000
8028,8028,8.336500033000448,469.0,10020.0,50,10000
8029,8029,8.338337250000222,469.0,10021.0,50,10000
8030,8030,8.340189895000549,469.0,10022.0,50,10000
8031,8031,8.342050485000073,469.0,10023.0,50,10000
8032,8032,8.343898842000272,469.0,10024.0,50,10000
8033,8033,8.345949469000516,469.0,10025.0,50,10000
8034,8034,8.347805841000081,469.0,10026.0,50,10000
8035,8035,8.349991420000151,469.0,10027.0,50,10000
8036,8036,8.35184336400016,469.0,10028.0,50,10000
8037,8037,8.353921341999921,469.0,10029.0,50,10000
8038,8038,8.355798864000462,469.0,10030.0,50,10000
8039,8039,8.35772344399993,469.0,10031.0,50,10000
8040,8040,8.359623699000622,469.0,10032.0,50,10000
8041,8041,8.361865524000677,469.0,10033.0,50,10000
8042,8042,8.363804501000232,469.0,10034.0,50,10000
8043,8043,8.365716367999994,469.0,10035.0,50,10000
8044,8044,8.367746865999834,469.0,10037.0,50,10000
8045,8045,8.369666827999936,469.0,10038.0,50,10000
8046,8046,8.371583674000249,469.0,10039.0,50,10000
8047,8047,8.373654548000559,469.0,10041.0,50,10000
8048,8048,8.375563198000236,469.0,10042.0,50,10000
8049,8049,8.377484792999894,469.0,10043.0,50,10000
8050,8050,8.37941011500061,469.0,10044.0,50,10000
8051,8051,8.381465159000072,469.0,10046.0,50,10000
8052,8052,8.383472755000184,469.0,10048.0,50,10000
8053,8053,8.385356327999943,469.0,10049.0,50,10000
8054,8054,8.387084280000636,469.0,10050.0,50,10000
8055,8055,8.388948146000075,469.0,10051.0,50,10000
8056,8056,8.391006386999834,469.0,10053.0,50,10000
8057,8057,8.393063295000502,469.0,10055.0,50,10000
8058,8058,8.394986233000054,469.0,10056.0,50,10000
8059,8059,8.396912426000199,469.0,10057.0,50,10000
8060,8060,8.39885965800022,469.0,10058.0,50,10000
8061,8061,8.40081990500039,469.0,10059.0,50,10000
8062,8062,8.402744125000027,469.0,10060.0,50,10000
8063,8063,8.404617187999975,469.0,10061.0,50,10000
8064,8064,8.406520889000603,469.0,10062.0,50,10000
8065,8065,8.40842031200009,469.0,10063.0,50,10000
8066,8066,8.410306020000462,469.0,10064.0,50,10000
8067,8067,8.412244907000058,469.0,10065.0,50,10000
8068,8068,8.414092963000257,469.0,10066.0,50,10000
8069,8069,8.415855770000235,469.0,10067.0,50,10000
8070,8070,8.417699577999883,469.0,10068.0,50,10000
8071,8071,8.419650478000221,469.0,10069.0,50,10000
8072,8072,8.421499727000082,469.0,10070.0,50,10000
8073,8073,8.423410821999823,469.0,10071.0,50,10000
8074,8074,8.425308782000684,469.0,10072.0,50,10000
8075,8075,8.427210128999832,469.0,10073.0,50,10000
8076,8076,8.429141542000252,469.0,10074.0,50,10000
8077,8077,8.43131067000013,469.0,10075.0,50,10000
8078,8078,8.43326294200051,469.0,10076.0,50,10000
8079,8079,8.435217148000447,469.0,10077.0,50,10000
8080,8080,8.437159672000234,469.0,10078.0,50,10000
8081,8081,8.439233050999974,469.0,10080.0,50,10000
8082,8082,8.441275623000365,469.0,10082.0,50,10000
8083,8083,8.443107168000097,469.0,10083.0,50,10000
8084,8084,8.44488241900035,469.0,10084.0,50,10000
8085,8085,8.446772063000026,469.0,10085.0,50,10000
8086,8086,8.448679871999957,469.0,10086.0,50,10000
8087,8087,8.450688779999837,469.0,10088.0,50,10000
8088,8088,8.452575148000506,469.0,10089.0,50,10000
8089,8089,8.454464292000011,469.0,10090.0,50,10000
8090,8090,8.456335511999896,469.0,10091.0,50,10000
8091,8091,8.458387110999865,469.0,10092.0,50,10000
8092,8092,8.460369720000017,469.0,10093.0,50,10000
8093,8093,8.462637102999906,469.0,10094.0,50,10000
8094,8094,8.46453769800064,469.0,10095.0,50,10000
8095,8095,8.466759726000419,469.0,10096.0,50,10000
8096,8096,8.468683735000013,469.0,10097.0,50,10000
8097,8097,8.470397320000302,469.0,10098.0,50,10000
8098,8098,8.472379398000157,469.0,10099.0,50,10000
8099,8099,8.474259093,469.0,10100.0,50,10000
8100,8100,8.476124984000307,469.0,10101.0,50,10000
8101,8101,8.477989972000614,469.0,10102.0,50,10000
8102,8102,8.479853999000625,469.0,10103.0,50,10000
8103,8103,8.48172637100015,469.0,10104.0,50,10000
8104,8104,8.483583093000561,469.0,10105.0,50,10000
8105,8105,8.485434486000486,469.0,10106.0,50,10000
8106,8106,8.487282533000325,469.0,10107.0,50,10000
8107,8107,8.489271344000372,469.0,10109.0,50,10000
8108,8108,8.491155217000596,469.0,10110.0,50,10000
8109,8109,8.49302126800012,469.0,10111.0,50,10000
8110,8110,8.494940819000476,469.0,10112.0,50,10000
8111,8111,8.496618075000697,469.0,10113.0,50,10000
8112,8112,8.498467494000579,469.0,10114.0,50,10000
8113,8113,8.500344936000147,469.0,10115.0,50,10000
8114,8114,8.502275407000525,469.0,10116.0,50,10000
8115,8115,8.504134905000683,469.0,10117.0,50,10000
8116,8116,8.505986899000163,469.0,10118.0,50,10000
8117,8117,8.507853881000301,469.0,10119.0,50,10000
8118,8118,8.509797968000385,469.0,10120.0,50,10000
8119,8119,8.511735643000065,469.0,10121.0,50,10000
8120,8120,8.513705237000067,469.0,10123.0,50,10000
8121,8121,8.515580764999868,469.0,10124.0,50,10000
8122,8122,8.517431276000025,469.0,10125.0,50,10000
8123,8123,8.519287078000161,469.0,10126.0,50,10000
8124,8124,8.52114419100053,469.0,10127.0,50,10000
8125,8125,8.522837107000669,469.0,10128.0,50,10000
8126,8126,8.524687297000128,469.0,10129.0,50,10000
8127,8127,8.526667632000681,469.0,10131.0,50,10000
8128,8128,8.528526779999993,469.0,10132.0,50,10000
8129,8129,8.53037552800015,469.0,10133.0,50,10000
8130,8130,8.532229195000582,469.0,10134.0,50,10000
8131,8131,8.534105394000107,469.0,10135.0,50,10000
8132,8132,8.535991622000438,469.0,10136.0,50,10000
8133,8133,8.53781074500057,469.0,10137.0,50,10000
8134,8134,8.53965988300024,469.0,10138.0,50,10000
8135,8135,8.54162725400056,469.0,10139.0,50,10000
8136,8136,8.543519343000298,469.0,10140.0,50,10000
8137,8137,8.545602341000631,469.0,10141.0,50,10000
8138,8138,8.547350319000543,469.0,10142.0,50,10000
8139,8139,8.549415924000641,469.0,10143.0,50,10000
8140,8140,8.55125663600029,469.0,10144.0,50,10000
8141,8141,8.553206663999845,469.0,10146.0,50,10000
8142,8142,8.55513533300018,469.0,10148.0,50,10000
8143,8143,8.556949014000566,469.0,10149.0,50,10000
8144,8144,8.558797652000067,469.0,10150.0,50,10000
8145,8145,8.560650268000245,469.0,10151.0,50,10000
8146,8146,8.562510557000678,469.0,10152.0,50,10000
8147,8147,8.564364915000624,469.0,10153.0,50,10000
8148,8148,8.566354747999867,469.0,10155.0,50,10000
8149,8149,8.568209717000173,469.0,10156.0,50,10000
8150,8150,8.56997112099998,469.0,10157.0,50,10000
8151,8151,8.571945054000025,469.0,10159.0,50,10000
8152,8152,8.573804172000564,469.0,10160.0,50,10000
8153,8153,8.57566024300013,469.0,10161.0,50,10000
8154,8154,8.577516005000689,469.0,10162.0,50,10000
8155,8155,8.579503463000037,469.0,10164.0,50,10000
8156,8156,8.581361438000386,469.0,10165.0,50,10000
8157,8157,8.583219662999909,469.0,10166.0,50,10000
8158,8158,8.585192272999848,469.0,10168.0,50,10000
8159,8159,8.587049376999857,469.0,10169.0,50,10000
8160,8160,8.58890996700029,469.0,10170.0,50,10000
8161,8161,8.590766570000596,469.0,10171.0,50,10000
8162,8162,8.59257528299986,469.0,10172.0,50,10000
8163,8163,8.59441554500063,469.0,10173.0,50,10000
8164,8164,8.596289840999816,469.0,10174.0,50,10000
8165,8165,8.598141404000671,469.0,10175.0,50,10000
8166,8166,8.599995872000363,469.0,10176.0,50,10000
8167,8167,8.601836986000308,469.0,10177.0,50,10000
8168,8168,8.603687056000126,469.0,10178.0,50,10000
8169,8169,8.605535063000389,469.0,10179.0,50,10000
8170,8170,8.607380444000228,469.0,10180.0,50,10000
8171,8171,8.60927558900039,469.0,10181.0,50,10000
8172,8172,8.611189019000449,469.0,10182.0,50,10000
8173,8173,8.613079054000082,469.0,10183.0,50,10000
8174,8174,8.614986311999928,469.0,10184.0,50,10000
8175,8175,8.616881085999921,469.0,10185.0,50,10000
8176,8176,8.618633523000426,469.0,10186.0,50,10000
8177,8177,8.620483192999927,469.0,10187.0,50,10000
8178,8178,8.622551663000195,469.0,10188.0,50,10000
8179,8179,8.624575439000182,469.0,10190.0,50,10000
8180,8180,8.626513635000265,469.0,10191.0,50,10000
8181,8181,8.628430671000388,469.0,10192.0,50,10000
8182,8182,8.630566847999944,469.0,10193.0,50,10000
8183,8183,8.632505605000006,469.0,10194.0,50,10000
8184,8184,8.63444707600047,469.0,10195.0,50,10000
8185,8185,8.636415378000493,469.0,10196.0,50,10000
8186,8186,8.638409199000307,469.0,10197.0,50,10000
8187,8187,8.64032361000045,469.0,10198.0,50,10000
8188,8188,8.642241436999939,469.0,10199.0,50,10000
8189,8189,8.644160427000315,469.0,10200.0,50,10000
8190,8190,8.645922953000081,469.0,10201.0,50,10000
8191,8191,8.647742907000065,469.0,10202.0,50,10000
8192,8192,8.64974134500062,469.0,10204.0,50,10000
8193,8193,8.651958354000271,469.0,10206.0,50,10000
8194,8194,8.65407139800027,469.0,10207.0,50,10000
8195,8195,8.656014643000162,469.0,10208.0,50,10000
8196,8196,8.657961464999971,469.0,10209.0,50,10000
8197,8197,8.659835621000639,469.0,10210.0,50,10000
8198,8198,8.66193823499998,469.0,10211.0,50,10000
8199,8199,8.663817300000119,469.0,10212.0,50,10000
8200,8200,8.665696765000575,469.0,10213.0,50,10000
8201,8201,8.667570188999889,469.0,10214.0,50,10000
8202,8202,8.669448072000705,469.0,10215.0,50,10000
8203,8203,8.671242637999967,469.0,10216.0,50,10000
8204,8204,8.673123516000487,469.0,10217.0,50,10000
8205,8205,8.675000877999992,469.0,10218.0,50,10000
8206,8206,8.676889891000428,469.0,10219.0,50,10000
8207,8207,8.678788232000443,469.0,10220.0,50,10000
8208,8208,8.68067559300016,469.0,10221.0,50,10000
8209,8209,8.682541773000594,469.0,10222.0,50,10000
8210,8210,8.684407773000203,469.0,10223.0,50,10000
8211,8211,8.686406282000462,469.0,10225.0,50,10000
8212,8212,8.688386447000084,469.0,10227.0,50,10000
8213,8213,8.690249602000222,469.0,10228.0,50,10000
8214,8214,8.692115120999915,469.0,10229.0,50,10000
8215,8215,8.693991971999822,469.0,10230.0,50,10000
8216,8216,8.695678785999917,469.0,10231.0,50,10000
8217,8217,8.697535569000138,469.0,10232.0,50,10000
8218,8218,8.699556930000654,469.0,10234.0,50,10000
8219,8219,8.701425365000432,469.0,10235.0,50,10000
8220,8220,8.703297116000613,469.0,10236.0,50,10000
8221,8221,8.705175400000371,469.0,10237.0,50,10000
8222,8222,8.70706883100047,469.0,10238.0,50,10000
8223,8223,8.708964407000167,469.0,10239.0,50,10000
8224,8224,8.71084306100056,469.0,10240.0,50,10000
8225,8225,8.712834255999951,469.0,10242.0,50,10000
8226,8226,8.714719473000514,469.0,10243.0,50,10000
8227,8227,8.71673536400067,469.0,10245.0,50,10000
8228,8228,8.718633184000282,469.0,10246.0,50,10000
8229,8229,8.720466382999803,469.0,10247.0,50,10000
8230,8230,8.722230250999928,469.0,10248.0,50,10000
8231,8231,8.72408421900036,469.0,10249.0,50,10000
8232,8232,8.72601746500004,469.0,10250.0,50,10000
8233,8233,8.727897472000222,469.0,10251.0,50,10000
8234,8234,8.729770766000001,469.0,10252.0,50,10000
8235,8235,8.731644831000267,469.0,10253.0,50,10000
8236,8236,8.733519948999856,469.0,10254.0,50,10000
8237,8237,8.735402740000609,469.0,10255.0,50,10000
8238,8238,8.737277617000473,469.0,10256.0,50,10000
8239,8239,8.739162153000507,469.0,10257.0,50,10000
8240,8240,8.741052217999822,469.0,10258.0,50,10000
8241,8241,8.742948535000323,469.0,10259.0,50,10000
8242,8242,8.744960930000161,469.0,10261.0,50,10000
8243,8243,8.74668285000007,469.0,10262.0,50,10000
8244,8244,8.748568968000654,469.0,10263.0,50,10000
8245,8245,8.750427984999988,469.0,10264.0,50,10000
8246,8246,8.752290068000548,469.0,10265.0,50,10000
8247,8247,8.754357286000413,469.0,10266.0,50,10000
8248,8248,8.756423361000088,469.0,10267.0,50,10000
8249,8249,8.758332612000231,469.0,10268.0,50,10000
8250,8250,8.760207199000433,469.0,10269.0,50,10000
8251,8251,8.762330823000411,469.0,10270.0,50,10000
8252,8252,8.76417723600025,469.0,10271.0,50,10000
8253,8253,8.766267757000605,469.0,10272.0,50,10000
8254,8254,8.768117136,469.0,10273.0,50,10000
8255,8255,8.770066132000466,469.0,10274.0,50,10000
8256,8256,8.77192864600056,469.0,10275.0,50,10000
8257,8257,8.773939178000546,469.0,10277.0,50,10000
8258,8258,8.775783146999856,469.0,10278.0,50,10000
8259,8259,8.777628759000436,469.0,10279.0,50,10000
8260,8260,8.779469021000295,469.0,10280.0,50,10000
8261,8261,8.781314583000494,469.0,10281.0,50,10000
8262,8262,8.78316943200025,469.0,10282.0,50,10000
8263,8263,8.785016356000597,469.0,10283.0,50,10000
8264,8264,8.786879912000586,469.0,10284.0,50,10000
8265,8265,8.788736625000638,469.0,10285.0,50,10000
8266,8266,8.790689467999982,469.0,10287.0,50,10000
8267,8267,8.792529490000561,469.0,10288.0,50,10000
8268,8268,8.794357890000356,469.0,10290.0,50,10000
8269,8269,8.796199324000554,469.0,10291.0,50,10000
8270,8270,8.79816127400045,469.0,10293.0,50,10000
8271,8271,8.800012196000353,469.0,10294.0,50,10000
8272,8272,8.801867225000024,469.0,10295.0,50,10000
8273,8273,8.803713559000244,469.0,10296.0,50,10000
8274,8274,8.805559993000315,469.0,10297.0,50,10000
8275,8275,8.807400024000344,469.0,10298.0,50,10000
8276,8276,8.809241689000373,469.0,10299.0,50,10000
8277,8277,8.811091338000551,469.0,10300.0,50,10000
8278,8278,8.813075801000195,469.0,10302.0,50,10000
8279,8279,8.815035286000239,469.0,10304.0,50,10000
8280,8280,8.81682877000003,469.0,10305.0,50,10000
8281,8281,8.818695151000611,469.0,10306.0,50,10000
8282,8282,8.820547596000324,469.0,10307.0,50,10000
8283,8283,8.822528362000412,469.0,10309.0,50,10000
8284,8284,8.824375015999976,469.0,10310.0,50,10000
8285,8285,8.826226187999964,469.0,10311.0,50,10000
8286,8286,8.828074144999846,469.0,10312.0,50,10000
8287,8287,8.829921721000574,469.0,10313.0,50,10000
8288,8288,8.831872961000045,469.0,10314.0,50,10000
8289,8289,8.833722490000582,469.0,10315.0,50,10000
8290,8290,8.835574894999809,469.0,10316.0,50,10000
8291,8291,8.83742187900043,469.0,10317.0,50,10000
8292,8292,8.839359393999985,469.0,10318.0,50,10000
8293,8293,8.841368993000287,469.0,10319.0,50,10000
8294,8294,8.843238921000193,469.0,10320.0,50,10000
8295,8295,8.845284087999971,469.0,10321.0,50,10000
8296,8296,8.847201704999861,469.0,10322.0,50,10000
8297,8297,8.84937001200069,469.0,10324.0,50,10000
8298,8298,8.851327082999887,469.0,10326.0,50,10000
8299,8299,8.853305504000673,469.0,10327.0,50,10000
8300,8300,8.855176132999986,469.0,10328.0,50,10000
8301,8301,8.857057212000655,469.0,10329.0,50,10000
8302,8302,8.859070458000133,469.0,10330.0,50,10000
8303,8303,8.861110976000418,469.0,10332.0,50,10000
8304,8304,8.862909199000569,469.0,10333.0,50,10000
8305,8305,8.864969874000053,469.0,10335.0,50,10000
8306,8306,8.866907759000242,469.0,10336.0,50,10000
8307,8307,8.868970068000635,469.0,10338.0,50,10000
8308,8308,8.870941787000447,469.0,10339.0,50,10000
8309,8309,8.87291647100028,469.0,10340.0,50,10000
8310,8310,8.87490015200001,469.0,10341.0,50,10000
8311,8311,8.876895645000332,469.0,10342.0,50,10000
8312,8312,8.878908962000423,469.0,10343.0,50,10000
8313,8313,8.88083331100006,469.0,10344.0,50,10000
8314,8314,8.88279557199985,469.0,10345.0,50,10000
8315,8315,8.884715293000227,469.0,10346.0,50,10000
8316,8316,8.88665184599995,469.0,10347.0,50,10000
8317,8317,8.888608787000521,469.0,10348.0,50,10000
8318,8318,8.890448226999979,469.0,10350.0,50,10000
8319,8319,8.8923576090001,469.0,10351.0,50,10000
8320,8320,8.894277069000054,469.0,10352.0,50,10000
8321,8321,8.89616475999992,469.0,10353.0,50,10000
8322,8322,8.898057780999807,469.0,10354.0,50,10000
8323,8323,8.899965459000668,469.0,10355.0,50,10000
8324,8324,8.901871164000113,469.0,10356.0,50,10000
8325,8325,8.903746412000146,469.0,10357.0,50,10000
8326,8326,8.905629795000095,469.0,10358.0,50,10000
8327,8327,8.907611722000183,469.0,10360.0,50,10000
8328,8328,8.909485006000068,469.0,10361.0,50,10000
8329,8329,8.911340387000564,469.0,10362.0,50,10000
8330,8330,8.913198352000109,469.0,10363.0,50,10000
8331,8331,8.915088116999868,469.0,10365.0,50,10000
8332,8332,8.91691924099996,469.0,10366.0,50,10000
8333,8333,8.918795020000289,469.0,10367.0,50,10000
8334,8334,8.920660279000003,469.0,10368.0,50,10000
8335,8335,8.922667745000581,469.0,10369.0,50,10000
8336,8336,8.924588548000429,469.0,10370.0,50,10000
8337,8337,8.92658283899982,469.0,10372.0,50,10000
8338,8338,8.928437739000401,469.0,10373.0,50,10000
8339,8339,8.930299681000179,469.0,10374.0,50,10000
8340,8340,8.932155712000167,469.0,10375.0,50,10000
8341,8341,8.934132610000233,469.0,10377.0,50,10000
8342,8342,8.935999762999927,469.0,10378.0,50,10000
8343,8343,8.93786302799981,469.0,10379.0,50,10000
8344,8344,8.939603152000018,469.0,10380.0,50,10000
8345,8345,8.941474412000389,469.0,10381.0,50,10000
8346,8346,8.943352706000042,469.0,10382.0,50,10000
8347,8347,8.945279731000483,469.0,10383.0,50,10000
8348,8348,8.947178112000074,469.0,10384.0,50,10000
8349,8349,8.949081933000343,469.0,10385.0,50,10000
8350,8350,8.95112450400029,469.0,10387.0,50,10000
8351,8351,8.953191632000198,469.0,10388.0,50,10000
8352,8352,8.95506469600059,469.0,10389.0,50,10000
8353,8353,8.957192126000336,469.0,10390.0,50,10000
8354,8354,8.959096047000457,469.0,10391.0,50,10000
8355,8355,8.961294301000635,469.0,10392.0,50,10000
8356,8356,8.963229842000146,469.0,10393.0,50,10000
8357,8357,8.964941371999885,469.0,10394.0,50,10000
8358,8358,8.96687594100058,469.0,10395.0,50,10000
8359,8359,8.968836648999968,469.0,10396.0,50,10000
8360,8360,8.970745159000217,469.0,10397.0,50,10000
8361,8361,8.972665111000424,469.0,10398.0,50,10000
8362,8362,8.974568030000228,469.0,10399.0,50,10000
8363,8363,8.976486379000562,469.0,10400.0,50,10000
8364,8364,8.978393596000387,469.0,10401.0,50,10000
8365,8365,8.98040477900031,469.0,10403.0,50,10000
8366,8366,8.982269597000595,469.0,10404.0,50,10000
8367,8367,8.984134695000648,469.0,10405.0,50,10000
8368,8368,8.985990836999918,469.0,10406.0,50,10000
8369,8369,8.987844224000582,469.0,10407.0,50,10000
8370,8370,8.989597593000326,469.0,10408.0,50,10000
8371,8371,8.9914672900004,469.0,10409.0,50,10000
8372,8372,8.993355020999843,469.0,10410.0,50,10000
8373,8373,8.995274582000093,469.0,10411.0,50,10000
8374,8374,8.997150961999978,469.0,10412.0,50,10000
8375,8375,8.999029706000329,469.0,10413.0,50,10000
8376,8376,9.000898209999832,469.0,10414.0,50,10000
8377,8377,9.00276311900052,469.0,10415.0,50,10000
8378,8378,9.004733163999845,469.0,10417.0,50,10000
8379,8379,9.006606508000004,469.0,10418.0,50,10000
8380,8380,9.008481345000291,469.0,10419.0,50,10000
8381,8381,9.010346374000619,469.0,10420.0,50,10000
8382,8382,9.01220967900008,469.0,10421.0,50,10000
8383,8383,9.014027960000021,469.0,10422.0,50,10000
8384,8384,9.015908727000351,469.0,10423.0,50,10000
8385,8385,9.01778079900032,469.0,10424.0,50,10000
8386,8386,9.019645236000542,469.0,10425.0,50,10000
8387,8387,9.02162187400063,469.0,10427.0,50,10000
8388,8388,9.023487473999921,469.0,10428.0,50,10000
8389,8389,9.025357471000461,469.0,10429.0,50,10000
8390,8390,9.027231306999965,469.0,10430.0,50,10000
8391,8391,9.029259020000609,469.0,10431.0,50,10000
8392,8392,9.031138957000621,469.0,10432.0,50,10000
8393,8393,9.033021728000676,469.0,10433.0,50,10000
8394,8394,9.034895002000667,469.0,10434.0,50,10000
8395,8395,9.036669811000138,469.0,10435.0,50,10000
8396,8396,9.038551712000299,469.0,10436.0,50,10000
8397,8397,9.040432069000417,469.0,10437.0,50,10000
8398,8398,9.04252091699982,469.0,10439.0,50,10000
8399,8399,9.044551656999829,469.0,10440.0,50,10000
8400,8400,9.046474874000523,469.0,10441.0,50,10000
8401,8401,9.048489994000192,469.0,10442.0,50,10000
8402,8402,9.05048122900007,469.0,10444.0,50,10000
8403,8403,9.052469609000582,469.0,10445.0,50,10000
8404,8404,9.054341681000551,469.0,10446.0,50,10000
8405,8405,9.056440397000188,469.0,10448.0,50,10000
8406,8406,9.05828603900045,469.0,10449.0,50,10000
8407,8407,9.060172288000103,469.0,10450.0,50,10000
8408,8408,9.062046222999925,469.0,10451.0,50,10000
8409,8409,9.063914147000105,469.0,10452.0,50,10000
8410,8410,9.065791097000329,469.0,10453.0,50,10000
8411,8411,9.067663960000573,469.0,10454.0,50,10000
8412,8412,9.069723935000184,469.0,10455.0,50,10000
8413,8413,9.07159410300028,469.0,10456.0,50,10000
8414,8414,9.073648696999953,469.0,10457.0,50,10000
8415,8415,9.075572185000055,469.0,10458.0,50,10000
8416,8416,9.07748420200005,469.0,10459.0,50,10000
8417,8417,9.07939914400049,469.0,10460.0,50,10000
8418,8418,9.08134097600032,469.0,10461.0,50,10000
8419,8419,9.083263282000189,469.0,10462.0,50,10000
8420,8420,9.085181078999994,469.0,10463.0,50,10000
8421,8421,9.087094047999926,469.0,10464.0,50,10000
8422,8422,9.08900850900045,469.0,10465.0,50,10000
8423,8423,9.090921367000192,469.0,10466.0,50,10000
8424,8424,9.092887384999813,469.0,10467.0,50,10000
8425,8425,9.095019375000447,469.0,10468.0,50,10000
8426,8426,9.097159890000512,469.0,10469.0,50,10000
8427,8427,9.099269787000594,469.0,10470.0,50,10000
8428,8428,9.10138998399998,469.0,10471.0,50,10000
8429,8429,9.103561507999984,469.0,10472.0,50,10000
8430,8430,9.105586426000627,469.0,10473.0,50,10000
8431,8431,9.107666368000537,469.0,10474.0,50,10000
8432,8432,9.109862928000439,469.0,10475.0,50,10000
8433,8433,9.112072773999898,469.0,10476.0,50,10000
8434,8434,9.114214631000323,469.0,10477.0,50,10000
8435,8435,9.116442059000292,469.0,10478.0,50,10000
8436,8436,9.118658847000006,469.0,10479.0,50,10000
8437,8437,9.120832585000244,469.0,10480.0,50,10000
8438,8438,9.12304003600002,469.0,10481.0,50,10000
8439,8439,9.125215196000681,469.0,10482.0,50,10000
8440,8440,9.127316889000213,469.0,10483.0,50,10000
8441,8441,9.129440411999894,469.0,10484.0,50,10000
8442,8442,9.131487522000498,469.0,10485.0,50,10000
8443,8443,9.133528770999874,469.0,10486.0,50,10000
8444,8444,9.135425528999804,469.0,10487.0,50,10000
8445,8445,9.137447101000362,469.0,10488.0,50,10000
8446,8446,9.139502797000205,469.0,10489.0,50,10000
8447,8447,9.141649183000482,469.0,10491.0,50,10000
8448,8448,9.143691705000492,469.0,10492.0,50,10000
8449,8449,9.145728825999868,469.0,10493.0,50,10000
8450,8450,9.14776621800047,469.0,10494.0,50,10000
8451,8451,9.149946688000455,469.0,10496.0,50,10000
8452,8452,9.152163826000105,469.0,10497.0,50,10000
8453,8453,9.154323909000595,469.0,10498.0,50,10000
8454,8454,9.15681973000028,469.0,10499.0,50,10000
8455,8455,9.15899969900056,469.0,10500.0,50,10000
8456,8456,9.16123058500034,469.0,10501.0,50,10000
8457,8457,9.163262937000582,469.0,10502.0,50,10000
8458,8458,9.165367645000515,469.0,10503.0,50,10000
8459,8459,9.167441885000699,469.0,10504.0,50,10000
8460,8460,9.169480389000455,469.0,10505.0,50,10000
8461,8461,9.17171272700034,469.0,10507.0,50,10000
8462,8462,9.17378220899991,469.0,10508.0,50,10000
8463,8463,9.176020838000113,469.0,10510.0,50,10000
8464,8464,9.178125717000512,469.0,10511.0,50,10000
8465,8465,9.180234252000446,469.0,10512.0,50,10000
8466,8466,9.182343839000168,469.0,10513.0,50,10000
8467,8467,9.184438828000566,469.0,10514.0,50,10000
8468,8468,9.186511425999925,469.0,10515.0,50,10000
8469,8469,9.188541074000568,469.0,10516.0,50,10000
8470,8470,9.190396985000007,469.0,10517.0,50,10000
8471,8471,9.192393549999906,469.0,10518.0,50,10000
8472,8472,9.194436773000234,469.0,10519.0,50,10000
8473,8473,9.196452023000347,469.0,10520.0,50,10000
8474,8474,9.198467784000059,469.0,10521.0,50,10000
8475,8475,9.200450533000549,469.0,10522.0,50,10000
8476,8476,9.202468038000006,469.0,10523.0,50,10000
8477,8477,9.204476986999907,469.0,10524.0,50,10000
8478,8478,9.206465246000334,469.0,10525.0,50,10000
8479,8479,9.208449187000042,469.0,10526.0,50,10000
8480,8480,9.210374037999827,469.0,10527.0,50,10000
8481,8481,9.212435666000601,469.0,10529.0,50,10000
8482,8482,9.214293450000696,469.0,10530.0,50,10000
8483,8483,9.21620767100012,469.0,10531.0,50,10000
8484,8484,9.218278906000705,469.0,10533.0,50,10000
8485,8485,9.220379336000406,469.0,10535.0,50,10000
8486,8486,9.222345273999963,469.0,10536.0,50,10000
8487,8487,9.224442428000657,469.0,10537.0,50,10000
8488,8488,9.226526377000482,469.0,10539.0,50,10000
8489,8489,9.22849724400021,469.0,10540.0,50,10000
8490,8490,9.23066512100013,469.0,10541.0,50,10000
8491,8491,9.232676913999967,469.0,10542.0,50,10000
8492,8492,9.234795938999923,469.0,10544.0,50,10000
8493,8493,9.236801140999887,469.0,10545.0,50,10000
8494,8494,9.238795211000252,469.0,10546.0,50,10000
8495,8495,9.240731423000398,469.0,10548.0,50,10000
8496,8496,9.242742514999918,469.0,10549.0,50,10000
8497,8497,9.244909179999922,469.0,10550.0,50,10000
8498,8498,9.247005051000087,469.0,10551.0,50,10000
8499,8499,9.249331345000428,469.0,10552.0,50,10000
8500,8500,9.251325726000687,469.0,10553.0,50,10000
8501,8501,9.253487982000479,469.0,10554.0,50,10000
8502,8502,9.255449231000057,469.0,10555.0,50,10000
8503,8503,9.25738499199997,469.0,10556.0,50,10000
8504,8504,9.259342033000394,469.0,10557.0,50,10000
8505,8505,9.261294636000457,469.0,10558.0,50,10000
8506,8506,9.263272316000439,469.0,10559.0,50,10000
8507,8507,9.2652478910004,469.0,10560.0,50,10000
8508,8508,9.267050442000254,469.0,10561.0,50,10000
8509,8509,9.26904931199988,469.0,10562.0,50,10000
